throw_id,team_id,fielder_id,fielder_position,thrower_id,thrower_position,receiver_id,receiver_position,exchange_time,throw_pos_x,throw_pos_y,throw_velo_x,throw_velo_y,throw_velo_z,batter_pos_x_at_throw,batter_pos_y_at_throw,batter_velo_at_throw,bounce_pos_x,bounce_pos_y,bounce_velo_x,bounce_velo_y,bounce_velo_z,receiver_pos_x,receiver_pos_y,receiver_dist_from_1b,throw_deflected_by_receiver,start_state,end_state,runs_on_play,batter_result
192,7,673,4,673,4,820,3,0.7,26.26409783,146.4988514,35.50546571,-68.76734409,8.20886739,7.967365729,8.80361155,4.299665944,NA,NA,NA,NA,NA,64.43741222,66.85020929,3.308237258,0,1___1,____3,0,out
193,9,269,6,269,6,242,3,0.767,-24.62194003,143.9906565,62.28844563,-54.02339978,9.287248515,30.48353324,32.29316443,28.30882654,NA,NA,NA,NA,NA,59.14552103,63.69780635,4.494466067,0,____2,____3,0,out
194,9,389,1,389,1,242,3,0.6,34.09200705,70.25777965,28.5377738,-5.058710084,11.2531719,41.09661122,42.55326727,29.59415014,NA,NA,NA,NA,NA,61.62255199,66.37417276,3.397992945,0,____0,____1,0,out
195,9,116,4,116,4,242,3,0.867,34.09294083,144.567154,21.1972077,-56.89699479,8.938224959,33.44727,35.03159275,26.30582116,NA,NA,NA,NA,NA,58.79510525,65.06463301,5.049744449,0,____1,____2,0,out
196,9,116,4,116,4,242,3,0.633,39.29228145,135.3542657,22.05163538,-76.11559018,6.454315879,46.45581819,46.22684769,28.88803697,NA,NA,NA,NA,NA,58.52606856,64.35445686,5.163265904,0,____0,____1,0,out
201,7,757,6,757,6,820,3,0.933,-22.02659166,98.07730266,64.78331099,-21.75006064,9.526084099,29.71066808,31.16836153,23.36395342,NA,NA,NA,NA,NA,62.08006957,65.92887951,2.77000375,0,1___2,____3,0,out
202,9,269,6,269,6,242,3,1.6,6.615277275,150.6406896,40.92960458,-65.13016052,6.036811016,32.20901313,32.60995931,23.80569639,NA,NA,NA,NA,NA,59.33890995,63.77268572,4.30275872,0,_2__2,____3,0,out
205,14,246,6,85,4,534,3,0.6,0.567247995,126.9053924,53.54363739,-53.69874571,5.38963054,42.579857,44.31120935,27.67724486,NA,NA,NA,NA,NA,60.04772573,64.77305947,3.766476044,0,1___1,____3,0,out
206,14,85,4,85,4,534,3,0.9,59.64460652,73.68518869,-42.56472815,48.34369723,8.588483806,39.41089929,43.01496803,27.8062412,NA,NA,NA,NA,NA,61.75539479,65.56305795,2.692567357,0,____0,____1,0,out
207,14,85,4,85,4,534,3,0.9,42.03535068,117.0958576,20.36472151,-53.67365572,6.742980876,34.22375822,35.15459378,25.50618529,NA,NA,NA,NA,NA,61.36472117,63.63154292,2.274903439,0,_2__2,____3,0,out
208,14,246,6,246,6,534,3,1.633,-28.17009196,125.0911609,62.34965648,-38.05158498,9.588577693,28.44365492,31.75109542,23.63414316,NA,NA,NA,NA,NA,62.0995555,64.4367557,1.734130781,0,____0,____1,0,out
210,14,85,4,85,4,534,3,1.3,58.78636007,91.2088303,4.251732797,-46.16569128,-0.815452339,27.48736085,27.22376327,15.36450803,NA,NA,NA,NA,NA,61.95300866,64.06689147,1.73988342,0,__3_0,____1,1,out
211,14,720,5,720,5,534,3,1.666,-49.35344729,69.73127127,67.74265746,-0.692843188,7.198714829,31.64963365,34.5456448,26.69501473,NA,NA,NA,NA,NA,60.26628439,65.18773874,3.711607383,0,_23_0,_23_1,0,out
212,14,246,6,246,6,534,3,0.7,-24.4940032,122.7728043,58.94696036,-38.61043816,10.56845586,30.85403841,31.7207413,27.08942731,NA,NA,NA,NA,NA,61.0157735,63.85652318,2.632787641,0,____2,____3,0,out
214,10,814,6,406,4,50,3,0.467,-2.109678142,125.564092,50.0848852,-43.71075516,12.23361265,45.46303345,45.80807264,25.28580373,NA,NA,NA,NA,NA,61.13653236,66.81719724,4.045053515,0,1___1,1___2,0,first
215,10,315,2,315,2,50,3,0.933,6.717412395,19.95950178,53.93733378,44.51889452,2.600381475,39.82770758,40.25828008,27.54761728,NA,NA,NA,NA,NA,61.62989945,65.64801029,2.841233574,0,_2__1,__3_2,0,out
216,10,814,6,814,6,50,3,1.133,-17.13718856,136.8001984,61.09165049,-53.99424347,10.81291849,40.24277366,40.57067107,28.68071368,NA,NA,NA,NA,NA,60.78683361,64.90428861,3.120536185,0,____1,____2,0,out
217,10,406,4,406,4,50,3,0.967,55.47080269,137.3353882,8.89118554,-54.79752395,10.65677026,32.86352013,31.43891974,25.66644016,NA,NA,NA,NA,NA,62.85567269,65.69855429,2.203136064,0,_2__2,____3,0,out
218,10,44,5,44,5,50,3,1.567,-63.20747624,81.9423086,75.12554304,-6.912995254,11.52415265,22.81721224,22.73988437,21.55764264,NA,NA,NA,NA,NA,62.1432902,65.49364965,2.382527179,0,_2__1,_2__2,0,out
221,15,313,4,313,4,568,3,0.934,51.65379134,124.3582007,10.69858483,-49.89393377,8.665438013,33.63278402,32.39178662,24.65907079,NA,NA,NA,NA,NA,60.60029375,64.31388803,3.113213065,0,____0,____1,0,out
222,15,592,6,313,4,568,3,0,0.128741562,127.3358643,54.74246942,-49.27449085,4.305083044,41.85603873,47.08688189,28.18219015,NA,NA,NA,NA,NA,60.0270453,65.02469519,3.868990312,0,12__0,__3_2,0,out
223,15,144,1,144,1,568,3,1.567,54.71389116,65.47646056,-34.61388592,15.63932456,13.47304831,21.51543633,26.88532851,15.59711901,NA,NA,NA,NA,NA,62.02166873,65.62537268,2.561442392,0,____2,____3,0,out
224,15,313,4,313,4,568,3,1.966,2.143368233,152.5872544,45.44002409,-63.98950027,4.603137859,33.7627416,33.01222668,28.31164269,54.78408034,71.07048093,23.54344958,-44.10552564,9.92902523,59.97761891,64.2779697,3.717214512,1,__3_2,1___2,1,first
226,11,655,6,655,6,63,3,0.733,-32.27583749,119.4372462,56.27707803,-28.64567332,10.96679319,29.30000269,27.28931325,23.30235746,NA,NA,NA,NA,NA,60.73828423,64.46121251,3.015414265,0,_2__0,_2__1,0,out
227,8,789,2,789,2,143,3,0.633,20.86308066,30.3671623,48.54379666,49.42176251,3.880803748,42.9717604,43.71003886,29.6966121,NA,NA,NA,NA,NA,60.19275386,65.59403183,3.962396099,0,____0,____1,0,out
228,8,152,9,152,9,143,3,1.167,102.4588346,229.5357937,-34.17887208,-84.26776108,7.280927581,54.22557399,44.85547118,23.9523967,NA,NA,NA,NA,NA,29.80245839,63.22173067,33.83973217,0,_2__2,1_3_2,0,first
229,8,415,4,541,6,143,3,0.666,2.306446755,126.4516302,51.03646943,-50.04745425,5.530698665,38.2243294,40.00149233,26.05236781,NA,NA,NA,NA,NA,59.5848972,64.57155288,4.160434516,0,12__1,____3,0,out
230,11,400,5,390,4,63,3,0.5,-1.339681864,120.3601286,49.88213472,-41.1047075,7.818157208,39.30381165,41.66088592,25.02601394,NA,NA,NA,NA,NA,59.03267473,65.4716035,4.957827591,0,1___1,____3,0,out
232,11,655,6,655,6,63,3,1.267,-38.29264497,124.6941879,75.33409621,-42.2866093,4.03126271,36.5364075,36.80211493,27.15466206,NA,NA,NA,NA,NA,60.67096102,64.37581094,3.05857319,0,____0,____1,0,out
233,11,655,6,655,6,63,3,0.734,-43.53642446,107.6723743,72.26642904,-29.26001816,9.667630984,30.54762677,30.76889181,25.44186403,NA,NA,NA,NA,NA,59.9942612,62.61409951,3.786851271,0,_2__2,____3,0,out
234,11,490,1,490,1,63,3,1.034,0.119635669,34.24662224,53.75919742,30.80889843,7.019425658,40.55366624,40.92453928,26.42323986,NA,NA,NA,NA,NA,61.05389882,65.7032412,3.308243693,0,____2,____3,0,out
235,11,400,5,400,5,63,3,1.134,-52.61930373,68.88336422,82.52595605,-2.10897536,5.500126564,33.44352565,31.23286602,24.46695732,50.8812467,61.05459587,51.77598426,-7.731944882,9.798783276,60.48977694,62.69023995,3.289795481,0,____1,____2,0,out
236,11,634,2,634,2,63,3,0.433,28.4024407,36.60738915,38.14157081,26.31798608,9.334672516,43.73474563,44.99177236,26.34054928,67.25527986,57.06003426,12.23290166,1.363147723,6.668007653,110.4442132,61.39223391,46.85852695,0,____0,_2__0,0,second
237,8,415,4,415,4,143,3,1.1,68.15485204,119.8302221,-5.866980712,-62.55849606,7.558351445,33.83732243,35.04637379,22.21632321,NA,NA,NA,NA,NA,61.68476082,65.2765273,2.549692874,0,____0,____1,0,out
238,11,390,4,390,4,63,3,1.4,58.26599349,135.6905193,6.040051966,-56.89119473,9.225357732,35.15928932,34.38757232,24.16274708,NA,NA,NA,NA,NA,60.96737625,64.35746874,2.766975886,0,____1,____2,0,out
242,2,174,8,174,8,14,3,0.6,-58.14361619,360.6616123,30.31482122,-64.19729555,18.20539337,38.73580341,110.7855801,23.88308544,15.81741416,190.472915,6.094929987,-25.66115344,10.48906929,34.38588693,115.7356864,59.74764829,0,____0,_2__0,0,second
244,1,201,5,201,5,514,3,0.933,-35.22010215,73.21426099,69.90288606,-4.961991094,7.511472447,27.66848689,27.27073354,23.98746372,NA,NA,NA,NA,NA,59.85169087,62.18487841,4.057656779,0,____1,____2,0,out
245,1,314,4,314,4,514,3,1.367,11.11353641,138.2984024,40.02313571,-55.55430176,7.765287968,33.84514507,34.15447553,26.54183733,NA,NA,NA,NA,NA,60.44545067,64.06368887,3.222188455,0,____0,____1,0,out
247,1,624,2,624,2,514,3,1.366,-6.090308919,24.11864035,63.96669049,40.70896174,4.195992813,39.01447347,40.94739073,27.47540423,NA,NA,NA,NA,NA,61.69709378,66.0159405,3.069253268,0,12__0,_23_1,0,out
248,1,813,6,813,6,514,3,0.734,-83.74957215,118.4328337,60.87863368,-21.54401488,9.474509277,34.98898434,34.7214051,25.82287599,31.35801981,70.07727886,29.31817777,-15.37685014,8.000656094,54.63868517,59.20123004,10.0357298,0,____0,1___0,0,first
250,1,201,5,664,9,514,3,5.733,69.7105631,180.265552,-21.02490179,-47.10654263,14.28751586,51.08808346,17.87580637,4.900962046,NA,NA,NA,NA,NA,30.92348311,96.60787929,46.44622416,0,_2__1,__3_2,0,out
251,2,312,4,312,4,14,3,1.366,49.69859631,122.0548091,11.63651479,-54.96473824,8.461008257,25.64294756,26.26619232,16.01435614,NA,NA,NA,NA,NA,60.75141966,64.17191774,2.936834418,0,____0,____1,0,out
252,2,312,4,312,4,14,3,1.2,16.50374596,128.6203932,39.98678781,-55.49043894,7.204414191,29.62058944,30.71963138,23.77185335,NA,NA,NA,NA,NA,60.95024015,64.50650531,2.825635996,0,____1,____2,0,out
255,3,842,9,16,4,816,3,2.934,16.27704309,113.1652274,-2.410250471,-30.7798686,9.962107724,62.10270676,65.7287194,1.775726762,NA,NA,NA,NA,NA,13.60009628,66.39874369,50.11552435,0,12__2,1_3_2,1,first
256,6,385,4,385,4,103,3,1.434,48.20583426,141.5393025,10.17797644,-52.74618735,8.009150521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,123_2,____3,0,out
259,6,754,1,754,1,103,3,2.166,9.063718078,47.15892737,33.56566,10.51172435,12.23912048,25.36186939,24.18531788,22.25175152,NA,NA,NA,NA,NA,62.29115981,64.7854507,1.769539192,0,____0,____1,0,out
260,6,516,9,385,4,103,3,2.867,83.73999321,109.1344391,-23.29471879,-27.66678436,11.11134277,-1.451131713,127.7977722,0.161789881,NA,NA,NA,NA,NA,42.20824394,59.42191743,21.84244486,0,1___1,_23_1,0,second
262,3,476,5,476,5,816,3,0.567,-14.65560182,49.85963543,72.83223022,13.37841983,4.482144713,39.67068773,41.12815234,28.65502849,NA,NA,NA,NA,NA,60.76764678,63.58372788,2.872507154,0,_2__1,__3_2,0,out
263,6,516,9,516,9,103,3,1.1,123.8224651,202.626991,-44.87375301,-77.04234661,8.742355696,54.1363476,53.58339884,21.26650414,NA,NA,NA,NA,NA,30.99107107,54.94571832,33.78625271,0,12__0,123_0,0,first
264,6,566,6,566,6,103,3,1.234,-30.5401888,130.5656632,62.99298213,-43.18815121,5.872136881,31.28809738,33.57450205,25.65445327,NA,NA,NA,NA,NA,59.83408135,62.71311559,3.916687774,0,____2,____3,0,out
266,6,744,8,744,8,103,3,1.2,21.1541741,250.728618,-11.01658947,-77.24269157,10.74329911,NA,NA,NA,8.142441827,81.05674788,0.548851055,-38.4898402,9.065344251,NA,NA,NA,0,_2__1,1_3_1,0,first
267,3,332,6,332,6,816,3,0.933,-5.340391739,119.4966406,60.19028686,-49.41221955,7.338412445,34.37002405,33.96766045,27.50473141,NA,NA,NA,NA,NA,60.00639228,63.09231194,3.674208586,0,_2__1,_2__2,0,out
268,3,332,6,332,6,816,3,1.333,-38.62941085,125.0586701,71.30046991,-39.65714223,8.188832596,34.84055381,31.86293613,28.70405217,NA,NA,NA,NA,NA,60.66093002,63.76174666,2.981183241,0,_2__0,_2__1,0,out
269,6,241,5,241,5,103,3,1.967,-49.49402122,83.32231196,72.77403372,-10.40998427,9.15451732,27.3847556,28.78627729,24.63526036,NA,NA,NA,NA,NA,60.30118803,63.3327169,3.352498597,0,_2__1,_2__2,0,out
270,6,241,5,241,5,103,3,2,-44.95648441,70.7199374,72.17424211,-2.69478183,8.792631175,28.23730271,28.31668101,22.43281532,NA,NA,NA,NA,NA,61.50862609,63.48973594,2.136248127,0,1_3_2,____3,0,out
272,6,241,5,241,5,103,3,0.834,-71.53024515,75.44125398,80.20767675,-4.499268528,8.642376986,30.22387158,30.7572268,28.0605329,NA,NA,NA,NA,NA,59.58302543,63.61168421,4.056680999,0,____0,____1,0,out
273,12,337,6,337,6,536,3,1.566,-4.040671176,138.2044148,52.85380048,-54.28659876,7.962764957,34.75085024,34.41026211,27.81322615,NA,NA,NA,NA,NA,61.24920415,64.51278281,2.544891314,0,____0,____1,0,out
274,4,639,1,639,1,853,3,1.266,23.18125719,52.29701236,30.762397,11.01273325,12.87999918,30.47557673,28.8001895,20.65626243,NA,NA,NA,NA,NA,61.76622969,65.21416013,2.447194742,0,_2__1,__3_2,0,out
275,4,556,8,556,8,853,3,1.328,-22.07666832,373.3840467,-2.029780227,-82.49444413,24.91633924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,_23_1,_2__1,2,second
276,12,90,4,90,4,536,3,0.533,27.79591303,118.878059,31.65346036,-55.81857643,8.64452975,40.44367075,42.61946819,28.31242929,NA,NA,NA,NA,NA,60.23262659,64.42160964,3.495577352,0,____0,____1,0,out
277,12,337,6,337,6,536,3,1.333,-2.550134509,123.896446,52.61574729,-48.89010095,10.85071047,39.47353372,37.61101543,28.06813304,NA,NA,NA,NA,NA,59.65663177,63.38135908,3.991342093,0,1_3_0,____2,1,out
279,12,497,1,497,1,536,3,1.167,-7.03970583,44.09274965,60.77914473,17.78381994,7.932632954,30.93078772,30.3385986,26.18972438,NA,NA,NA,NA,NA,63.34626937,64.32215065,0.742906604,0,____1,____2,0,out
280,12,175,1,175,1,536,3,0.933,-4.753678794,33.77800561,67.14727759,34.19259081,7.777021144,39.2009285,43.01388659,27.29532885,NA,NA,NA,NA,NA,60.77119663,65.98264002,3.703725866,0,____1,____2,0,out
281,4,705,5,705,5,853,3,1.334,-42.28768409,73.22167418,78.47824882,-5.605721514,5.591384249,35.08040854,34.20809058,26.47615481,NA,NA,NA,NA,NA,59.82690563,62.94042324,3.876284239,0,1_3_2,____3,0,out
282,4,264,1,264,1,853,3,1.966,22.13281826,56.7385676,27.85168592,6.767127462,12.8175228,21.81392436,20.2913324,13.17320435,NA,NA,NA,NA,NA,61.52088968,66.87196028,3.864849731,0,____1,____2,0,out
283,12,345,1,345,1,536,3,1.066,4.356495378,48.46178475,42.63733191,13.08327592,6.977127653,29.92549759,29.81221061,25.56797387,NA,NA,NA,NA,NA,62.64147255,65.6212829,2.218852236,0,____1,____2,0,out
284,4,705,5,705,5,853,3,0.9,-29.42303059,72.65372001,71.7397429,-3.859491851,7.40504502,28.49313571,29.83915861,21.02692127,NA,NA,NA,NA,NA,61.26199279,63.49158144,2.382221152,0,____0,____1,0,out
285,12,362,1,520,2,536,3,0.733,3.459920288,7.746126601,55.74300428,60.40216897,-3.099139732,41.17109603,42.29040065,25.8734688,53.32950929,60.00076252,41.36850632,41.45714812,7.468468378,61.6435655,65.31991218,2.609139568,1,123_1,1_3_2,1,first
286,4,484,9,484,9,853,3,1.567,123.0070978,140.0396988,-27.40203573,-13.95473481,6.796939813,54.06349882,86.71255314,9.715007229,NA,NA,NA,NA,NA,86.06379399,122.6816692,63.15701649,0,____1,____2,0,out
287,5,112,4,112,4,766,3,1.4,37.29235941,145.3437205,18.90004103,-62.33474151,9.911167471,35.82712275,40.12589521,24.7477565,NA,NA,NA,NA,NA,59.95444473,64.62333274,3.814204392,0,____0,____1,0,out
292,5,441,1,441,1,766,3,2.467,30.35314008,55.78155734,26.35972826,7.135597316,11.61284788,29.52834248,31.21615572,17.37264519,NA,NA,NA,NA,NA,61.56944343,64.915839,2.431943786,0,____1,____2,0,out
295,5,182,6,182,6,766,3,0.7,-71.76928212,122.8914409,58.4949952,-23.68216781,17.70224137,21.66290071,24.77650784,24.39783003,NA,NA,NA,NA,NA,60.01635372,64.31521133,3.685705499,0,____0,____1,0,out
299,9,269,6,269,6,242,3,1.467,-27.82772592,145.693692,55.89349707,-48.84226385,9.873987326,24.94634966,26.73047257,18.53250437,NA,NA,NA,NA,NA,61.12622873,63.89701549,2.526528128,0,____0,____1,0,out
300,7,828,4,828,4,820,3,0.633,26.14001403,152.8502184,23.83967962,-54.58665837,-0.116390657,33.95133388,33.1493916,27.28702079,47.25286411,103.6768986,13.24815171,-34.97926728,7.512035856,62.83023689,67.6121827,4.054185092,0,____0,1___0,0,first
301,7,828,4,828,4,820,3,0.733,52.50421433,120.033441,12.16492381,-63.84730115,7.992776663,42.5708785,38.22469184,27.07947652,NA,NA,NA,NA,NA,62.17559901,64.78278744,1.857466834,0,12__0,_23_1,0,out
302,7,290,5,290,5,820,3,1.7,-69.88610054,85.05516896,79.11299998,-9.602103785,7.071651042,25.7938007,26.386192,21.82569438,NA,NA,NA,NA,NA,60.62592794,65.64109131,3.617762793,0,____0,____1,0,out
304,9,645,5,645,5,242,3,1.533,-61.40204087,81.9330456,78.27527959,-7.70519611,7.157959416,32.28449072,30.94428584,25.665384,NA,NA,NA,NA,NA,59.02941643,62.8333862,4.680158639,0,1___2,____3,0,out
305,7,290,5,828,4,820,3,0.533,-0.989698157,122.4006042,55.45653549,-50.95576227,7.382605568,39.51083409,41.00469781,26.60659867,NA,NA,NA,NA,NA,60.81760289,65.8333114,3.574360135,0,1___1,____3,0,out
307,7,56,2,56,2,820,3,1.433,-9.292779527,21.29047889,60.02103564,39.07822139,6.854864734,31.11574988,34.43989782,22.52233451,NA,NA,NA,NA,NA,61.31672689,64.87229595,2.629696038,0,____0,____1,0,out
308,9,645,5,645,5,242,3,1.5,-30.82396736,96.54430745,70.83843614,-24.82450886,8.241023638,36.75262671,38.13685463,25.51357291,NA,NA,NA,NA,NA,59.0533058,62.36531138,4.760044826,0,____1,____2,0,out
309,7,290,5,828,4,820,3,0.5,-0.318552494,125.3298279,54.83936658,-53.38021434,4.810357123,43.76891533,44.8733885,29.9602668,NA,NA,NA,NA,NA,60.34908522,65.95672779,4.024498569,0,1___1,____3,0,out
310,9,645,5,645,5,242,3,1.066,-56.96572133,104.703766,72.14935048,-23.89948846,11.43202537,28.54011347,30.36372681,27.32516038,NA,NA,NA,NA,NA,59.50967425,62.42472971,4.304916578,0,_2__1,_2__2,0,out
311,7,757,6,757,6,820,3,1,-3.830519909,131.0152885,50.88708524,-47.99425412,6.293873751,35.59604744,35.36424522,27.05801415,NA,NA,NA,NA,NA,62.33321248,66.66055807,3.291322025,0,_2__1,__3_2,0,out
313,9,645,5,645,5,242,3,1,-65.82563991,108.7826738,70.53622403,-23.61814715,16.22111067,28.97601175,29.82087335,29.52669945,NA,NA,NA,NA,NA,58.73097411,61.92535814,5.19936244,0,____0,____1,0,out
314,9,316,4,316,4,242,3,1.233,78.78210256,100.456796,-13.84680074,-27.289719,7.688309544,20.34408048,22.92482541,18.31892556,NA,NA,NA,NA,NA,60.14014771,64.13768454,3.534730038,0,_23_2,____3,0,out
317,14,246,6,85,4,534,3,0.633,-1.677425129,123.0193071,51.25023552,-45.53577055,7.440976156,35.16104602,38.06571439,28.12772952,NA,NA,NA,NA,NA,59.81463554,64.97331028,4.050825549,0,1___1,____3,0,out
318,14,720,5,85,4,534,3,0.633,-1.476579849,123.0797704,52.41002012,-49.2969387,7.927052219,37.25927814,39.50054763,25.84509779,NA,NA,NA,NA,NA,59.68326399,64.61813443,4.075559551,0,1_3_0,____2,1,out
320,14,720,5,720,5,534,3,0.8,-47.85369301,60.58338096,70.82148299,2.200658161,9.693425965,25.91624546,28.31525707,27.8195423,NA,NA,NA,NA,NA,60.17793185,63.67217544,3.461831629,0,____0,____1,0,out
321,14,720,5,720,5,534,3,1.5,-45.76642789,99.12986077,76.16058361,-25.94947241,7.642630576,38.47186667,40.88018968,28.79976271,NA,NA,NA,NA,NA,60.26214609,63.69642387,3.377942027,0,____2,1___2,0,first
322,14,720,5,720,5,534,3,1.833,-17.47262013,106.0315671,58.65763304,-31.00527205,7.919001925,40.1136805,38.62559537,24.35551473,NA,NA,NA,NA,NA,60.42810957,63.82645535,3.216931463,0,____2,____3,0,out
324,10,44,5,406,4,50,3,0.567,1.236332799,125.2745098,52.4448599,-48.32507814,5.518918931,41.13271979,41.44310898,26.75498975,NA,NA,NA,NA,NA,62.09814204,66.87773469,3.58630366,0,1___0,____2,0,out
325,10,44,5,44,5,50,3,0.967,-1.106304473,104.4073914,58.05356846,-34.24338054,5.327287365,43.03404368,43.02350116,27.2526778,NA,NA,NA,NA,NA,61.64560816,66.36643133,3.378105603,0,____0,____1,0,out
326,10,406,4,406,4,50,3,0.534,35.59002062,99.61173821,32.2739107,-48.39679627,6.47629563,44.18761764,43.36065419,26.26086335,NA,NA,NA,NA,NA,62.30042226,64.85512039,1.808560032,0,1___0,_2__1,0,out
327,10,406,4,406,4,50,3,0.967,-18.15669806,136.0341896,49.88622085,-39.39743327,8.661075381,35.8115701,36.48324235,28.15759985,NA,NA,NA,NA,NA,60.55841238,66.97288448,4.539217707,0,____0,1___0,0,first
328,10,406,4,406,4,50,3,0.967,60.08332062,127.3187166,5.329102563,-58.17539508,7.29310624,33.36193614,32.2684369,24.95577238,NA,NA,NA,NA,NA,63.4518206,64.43916469,0.821311261,0,1___2,____3,0,out
330,15,643,4,592,6,568,3,0.633,5.589360595,124.0492071,54.55073418,-58.86297539,4.253633086,45.92694856,46.19090222,29.64680338,NA,NA,NA,NA,NA,58.52981638,63.90086188,5.116468158,0,1_3_1,____3,0,out
331,15,426,5,426,5,568,3,1.767,-79.48778413,88.84658761,74.48121746,-8.90570446,10.47439573,25.63521913,26.154058,23.2685494,NA,NA,NA,NA,NA,59.86960248,63.99358931,3.786589515,0,1___2,____3,0,out
332,15,203,1,203,1,568,3,1.834,3.823070637,56.2871959,34.87260302,5.239548721,11.13888446,28.10569533,22.55915402,23.67384286,NA,NA,NA,NA,NA,62.54274711,65.59139899,2.238880957,0,____0,____1,0,out
333,15,592,6,592,6,568,3,1.333,-32.40663605,121.566322,70.19014797,-41.48823693,7.342074961,36.48565464,39.1886236,26.95708627,NA,NA,NA,NA,NA,60.07862225,62.99243669,3.619318945,0,____1,____2,0,out
335,15,643,4,592,6,568,3,0.667,62.65333543,74.25553113,-30.5908078,36.47296927,9.764280276,45.88989733,48.99654948,25.40162964,NA,NA,NA,NA,NA,60.69820065,65.51278092,3.487213634,0,1___0,____2,0,out
336,15,87,9,87,9,568,3,1,74.9658468,243.9641849,-20.3992048,-82.81389026,14.35729871,60.20225885,57.43711321,24.41668766,NA,NA,NA,NA,NA,23.04859543,56.05578538,41.29340007,0,_2__1,1_3_1,0,first
337,15,643,4,643,4,568,3,1.667,38.28348002,135.121017,21.16266791,-58.15239145,6.937862207,37.24207832,34.99825398,24.9799391,NA,NA,NA,NA,NA,60.99450571,64.3098036,2.728687847,0,____0,____1,0,out
338,15,426,5,426,5,568,3,1.1,-24.9779103,103.991921,74.73996538,-29.54183391,5.986492104,37.3521605,35.4532185,26.59227957,NA,NA,NA,NA,NA,60.50648797,63.63019458,3.133136482,0,____0,____1,0,out
339,8,415,6,415,6,123,3,1.034,-19.9706627,141.8472108,56.75020692,-52.52687113,9.921672533,33.28492626,33.97739397,27.48896094,NA,NA,NA,NA,NA,60.929369,64.11476642,2.751577959,0,____0,____1,0,out
341,8,143,4,143,4,123,3,1.3,38.76529169,131.6395083,23.02851489,-61.95121306,7.10623253,37.50121383,37.14998065,27.59771469,NA,NA,NA,NA,NA,60.57239554,63.46980539,3.07191148,0,____1,____2,0,out
345,12,542,4,542,4,536,3,1.2,34.14750628,139.6707968,22.98077237,-60.31872811,10.2375519,28.16970665,31.55903565,20.80993873,NA,NA,NA,NA,NA,2.171294725,125.886145,87.48134031,0,1___2,____3,0,out
